Time (s),X (m),Y (m)
0.001,-0.00013259955118837574,0.0009689812320744445
0.20000000000000015,0.0033189245403563565,-0.0011977471174087232
0.4000000000000003,0.005545591813542153,-0.009674534955422169
0.6000000000000004,0.021893775857913165,-0.005062654821706483
0.8000000000000006,0.05834629632637418,0.006896624121715912
1.0000000000000007,0.10719015048297413,0.0038896727568560343
1.2009999999999785,0.15403400284337151,-0.01626295209192455
1.4009999999999565,0.17648186139653174,-0.06120887444967642
1.6009999999999345,0.1803046796981922,-0.11326055726304034
1.8009999999999124,0.1605484609251335,-0.1693596336846988
2.0009999999998906,0.12360091549558828,-0.22881191609289478
2.2009999999998686,0.0795326160345057,-0.29126251440139833
2.4009999999998466,0.02144487643133257,-0.35230868730104903
2.6009999999998246,-0.03143050075943522,-0.41430110876594795
2.8009999999998025,-0.082810905043366,-0.48889600607871464
3.0009999999997805,-0.1385939124370369,-0.5602995464621622
3.2009999999997585,-0.19651749003327654,-0.6084465122188222
3.4009999999997365,-0.25808707550382215,-0.6056182302134892
3.6009999999997144,-0.329461398421065,-0.5949271239553118
3.8009999999996924,-0.3949250356155514,-0.5471103681534768
4.000999999999671,-0.4601762863913818,-0.48465130975532905
4.200999999999738,-0.5008121864543242,-0.41780883987726297
4.400999999999804,-0.49861863645663285,-0.35192646806642197
4.600999999999871,-0.4771142954469001,-0.28767390546013955
4.800999999999938,-0.4497712775522616,-0.22708858409729074
5.000000000000004,-0.4145488193686979,-0.16892206594175774
5.200000000000071,-0.363407624124452,-0.11144229870104895
5.400000000000138,-0.3014318218397707,-0.059048182475822525
5.600000000000205,-0.23956945980706004,-0.0006095084373372392
5.800000000000272,-0.16500690452628464,0.059727852810550465
6.000000000000338,-0.0856832756234093,0.11871117423202975
6.200000000000405,-0.006772990812563539,0.17887933265128148
6.400000000000472,0.07011015058715275,0.22909766193354392
6.600000000000539,0.1597617269502869,0.25135938199478075
6.800000000000606,0.25325110651508276,0.26553642668111177
7.000000000000672,0.3459822305300044,0.26401209477150106
7.200000000000739,0.4328414859925312,0.2348407729971138
7.400000000000806,0.51280469367038,0.19136247715759197
7.600000000000873,0.5701812558286601,0.12296243502990892
7.8000000000009395,0.6220416061900363,0.05107374373867057
8.000000000001005,0.6594469716436826,-0.022010575903909622
8.200000000000895,0.6438176637829471,-0.09740762514571592
8.400000000000784,0.5818574055061786,-0.1690572947220658
8.600000000000673,0.5230938231520966,-0.23951906220277802
8.800000000000562,0.45693498878726074,-0.30743544239029413
9.000000000000451,0.37268478392799287,-0.3574727953829174
9.20000000000034,0.29192576863437175,-0.4071582494678717
9.40000000000023,0.20916979621784426,-0.4411081767398393
9.600000000000119,0.12457138228828041,-0.436439537399491
9.800000000000008,0.039957916177237825,-0.42023865821242845
10.000999999999896,-0.038473002243686695,-0.3813300694941423
10.200999999999786,-0.08651218918546838,-0.3311875846559265
10.400999999999675,-0.07982056732769892,-0.27299634317815885
10.600999999999564,-0.04549601924639203,-0.21241838876434344
10.800999999999453,0.00883535110141083,-0.16031307242794915
11.000999999999342,0.06780293322523052,-0.11562676107039722
11.200999999999231,0.13207003103687323,-0.08318198993028855
11.40099999999912,0.20349262198334453,-0.046518611003285054
11.60099999999901,0.2760215527825897,-0.03376320443226414
11.800999999998899,0.35201912517071227,-0.03930596555868554
12.000999999998788,0.4271540417452904,-0.0715776101838649
12.200999999998677,0.496255561388985,-0.125497029685355
12.400999999998566,0.556049430617842,-0.18560797405632376
12.600999999998455,0.5898873182572634,-0.2529958165301887
12.800999999998345,0.6063620711493936,-0.32641503555562573
13.000999999998234,0.5896568943170762,-0.40238615219174184
13.200999999998123,0.5387752004027033,-0.4788535378294654
13.400999999998012,0.5067609391905551,-0.55644850561772
13.600999999997901,0.47468621341695416,-0.6283883015809336
13.80099999999779,0.4274706526029107,-0.6941201071199649
14.00099999999768,0.36221590672456233,-0.7500605039225807
14.200999999997569,0.2807109775336783,-0.7869111874179792
14.400999999997458,0.2014314872730196,-0.8021538779480141
14.600999999997347,0.11898948671231267,-0.7973263283029731
14.800999999997236,0.03931238213573293,-0.7796542453152947
15.000999999997125,-0.03656259670480577,-0.7251379104845105
15.200999999997014,-0.10823698593967752,-0.658659413076276
15.400999999996904,-0.169785413910089,-0.5789936193315819
15.600999999996793,-0.21673038917296333,-0.48904132319316485
15.800999999996682,-0.27400611528055624,-0.41414536364238924
16.000999999996573,-0.32321329849777913,-0.3349509356985629
16.200999999996817,-0.35715869885719936,-0.2450897426730116
16.40099999999706,-0.3837584436822189,-0.1523015022889918
16.600999999997306,-0.4005688117890306,-0.0635723747097068
16.80099999999755,-0.4064423111448927,0.0304287058002338
17.000999999997795,-0.3782375429447007,0.11682226189616084
17.20099999999804,-0.31608793407507824,0.19414188010701622
17.400999999998284,-0.23799462667926238,0.26454097470546817
17.60099999999853,-0.16472273407339735,0.3360303757674415
17.800999999998773,-0.08910809899918308,0.39687277505754276
18.000999999999017,-0.0030114267001975395,0.4304467043181036
18.20099999999926,0.08439443306205327,0.43124418696434413
18.400999999999506,0.15285227566599435,0.38181963750573633
18.60099999999975,0.20222892962543956,0.3030651355850178
18.799999999999994,0.2488462343479126,0.22036320580042892
19.000000000000238,0.26878052937367175,0.13537515473701686
19.200000000000482,0.27654250697390204,0.04809626383209461
19.400000000000727,0.2718546758376886,-0.03745148590310075
19.60000000000097,0.23662131035424633,-0.1154539966466906
19.800000000001216,0.18644788916935287,-0.19114605697585232
20.00000000000146,0.12942828251885055,-0.2621694142801522
