Time (s),X (m),Y (m)
0.001,-0.0004702548317818469,0.0005157376242541224
0.20000000000000015,0.0017984062329929361,-0.0008266891135985483
0.4000000000000003,0.002780840416543958,-0.0020403678396331277
0.6000000000000004,0.008227516632229972,-0.009989215230113618
0.8000000000000006,0.01902230773377903,-0.015113789359030065
1.0000000000000007,0.032565605069577896,-0.020215155058774904
1.2009999999999785,0.038177744210354206,-0.019733450103457437
1.4009999999999565,0.04323125593729688,-0.02069223311948183
1.6009999999999345,0.05390207405691042,-0.027709390949301905
1.8009999999999124,0.06770101506275178,-0.03549454961632413
2.0009999999998906,0.08520244624464982,-0.0442691326811205
2.2009999999998686,0.10471469013061156,-0.049537618569882653
2.4009999999998466,0.12001714141443547,-0.04847968733202679
2.6009999999998246,0.12936155212727352,-0.04585788248739851
2.8009999999998025,0.1397043654317748,-0.04292645141838409
3.0009999999997805,0.15533258916231404,-0.05112885341762628
3.2009999999997585,0.17741520004733513,-0.06628287524191298
3.4009999999997365,0.20132606446008405,-0.0743093930073838
3.6009999999997144,0.21955900436363673,-0.09172959111759259
3.8009999999996924,0.23113375518405058,-0.11226229443385334
4.000999999999671,0.23488009734522763,-0.13114507774585327
4.200999999999738,0.2300133648129848,-0.15378057953235977
4.400999999999804,0.221465205331676,-0.1802999145047871
4.600999999999871,0.20677752782450884,-0.20847097566904074
4.800999999999938,0.1981041250447295,-0.23612712622340634
5.000000000000004,0.18469575041237038,-0.2686047398537129
5.200000000000071,0.1721869892915594,-0.30199389495897644
5.400000000000138,0.15294211642337135,-0.3395932389769103
5.600000000000205,0.12498334201037545,-0.3782355913873957
5.800000000000272,0.07625283171771623,-0.4040137056251798
6.000000000000338,0.033765955904997584,-0.4047558833509201
6.200000000000405,-0.004179316514755499,-0.39127152620041683
6.400000000000472,-0.0445616133340875,-0.37531616168572834
6.600000000000539,-0.080087428065338,-0.3626534343300089
6.800000000000606,-0.11843124648469978,-0.3429530466475933
7.000000000000672,-0.15371957408924566,-0.32782966313790485
7.200000000000739,-0.1933403623250295,-0.31008624694210657
7.400000000000806,-0.24155166764195063,-0.2723213230204279
7.600000000000873,-0.2897688456517529,-0.23528740813947296
7.8000000000009395,-0.3278026578168787,-0.2249824713054398
8.000000000001005,-0.3663062390066098,-0.20778669485857298
8.200000000000895,-0.40727576339526633,-0.18037505564622958
8.400000000000784,-0.44874581737862307,-0.14197433820679278
8.600000000000673,-0.4819420329375635,-0.09941385584452733
8.800000000000562,-0.5010348196307567,-0.06292817851819485
9.000000000000451,-0.5043069697892967,-0.03488747164796015
9.20000000000034,-0.5033505297902017,0.004634839689074749
9.40000000000023,-0.49581402477387637,0.04783796138797243
9.600000000000119,-0.47968060712854854,0.09297349813704779
9.800000000000008,-0.4512242068222216,0.14674842351791842
10.000999999999896,-0.42818885446134464,0.20248076620303915
10.200999999999786,-0.38920833532605725,0.24484371867593493
10.400999999999675,-0.35319610870470575,0.26705377424990673
10.600999999999564,-0.3113937777471681,0.272022693977838
10.800999999999453,-0.2690614254840345,0.2637396117764324
11.000999999999342,-0.21928083584421754,0.2501255074034108
11.200999999999231,-0.1742105440615312,0.23207507412273984
11.40099999999912,-0.13066702701472263,0.21468616263103635
11.60099999999901,-0.0768685071776263,0.18826360848210175
11.800999999998899,-0.016975872564049827,0.15972943342290183
12.000999999998788,0.04497632643551468,0.12757227569880997
12.200999999998677,0.09435050697466074,0.09169572120069389
12.400999999998566,0.12721266931006706,0.05674234952441011
12.600999999998455,0.1377999526251317,0.021800205458126866
12.800999999998345,0.13058174653546673,-0.02730741207786463
13.000999999998234,0.12150327502461593,-0.07444886194428062
13.200999999998123,0.10815164218771992,-0.1249383839276017
13.400999999998012,0.098491211599014,-0.16527754856373292
13.600999999997901,0.09202711347713631,-0.19320870054626746
13.80099999999779,0.07896488291488905,-0.23721054798953456
14.00099999999768,0.06388196246987356,-0.29004533064615273
14.200999999997569,0.04601232768262443,-0.35449338948854675
14.400999999997458,0.023094260692497114,-0.41756623662512593
14.600999999997347,0.002882419638454049,-0.4750718174666289
14.800999999997236,-0.018358053491332675,-0.5303778351500781
15.000999999997125,-0.03994032865730509,-0.579616723227706
15.200999999997014,-0.056981587247534826,-0.6267649815939412
15.400999999996904,-0.07780425782875454,-0.6771562200832024
15.600999999996793,-0.10372219044118858,-0.7372412789205574
15.800999999996682,-0.13213070991771708,-0.7955718778019182
16.000999999996573,-0.16658208378585063,-0.8552674068933773
16.200999999996817,-0.19510710510689722,-0.9131941320326827
16.40099999999706,-0.23225694771795685,-0.9728001198558444
16.600999999997306,-0.2659229723129392,-1.0163579522020052
16.80099999999755,-0.3018241318424881,-1.0391736976642945
17.000999999997795,-0.356230336598134,-1.0431699975251443
17.20099999999804,-0.41558042092720826,-1.032676218324559
17.400999999998284,-0.4678182517552849,-1.0154680682594148
17.60099999999853,-0.5340611700727463,-0.9895612457111452
17.800999999998773,-0.5910135605653021,-0.9715974002865425
18.000999999999017,-0.6457655092964206,-0.9531968820505767
18.20099999999926,-0.6983268390431997,-0.9382515439312944
18.400999999999506,-0.749457120130237,-0.9030242931424862
18.60099999999975,-0.7795264699099711,-0.857338060556201
18.799999999999994,-0.7842905655327327,-0.8149080711562905
19.000000000000238,-0.7716447924186979,-0.7708490726241999
19.200000000000482,-0.7551838495776431,-0.7194854345184334
19.400000000000727,-0.7353180758550057,-0.6632200004961116
19.60000000000097,-0.7138869380298178,-0.6031578864810908
19.800000000001216,-0.6965026482129741,-0.5475607335171655
20.00000000000146,-0.6682087598024281,-0.5113429724599462
